date,client_id,campaign_id,ad_id,creative_id,spend,impressions,clicks,landing_page_views,add_to_carts,purchases,revenue,data_type
2026-07-28,brio,brio_cmp_006,brio_ad_020,brio_cr_020,34.88,1888,27,26,4,1,567.29,demo_synthetic
2026-07-29,brio,brio_cmp_006,brio_ad_020,brio_cr_020,41.02,2356,43,37,3,0,0,demo_synthetic
2026-07-30,brio,brio_cmp_006,brio_ad_020,brio_cr_020,37.06,2141,43,38,4,1,500.47,demo_synthetic
2026-07-31,brio,brio_cmp_006,brio_ad_020,brio_cr_020,34.73,1892,41,37,3,0,0,demo_synthetic
2026-08-01,brio,brio_cmp_006,brio_ad_020,brio_cr_020,43.56,2261,45,40,5,1,529.31,demo_synthetic
2026-08-02,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.54,2046,26,25,3,0,0,demo_synthetic
2026-08-03,brio,brio_cmp_006,brio_ad_020,brio_cr_020,40.27,2113,45,43,10,0,0,demo_synthetic
2026-08-04,brio,brio_cmp_006,brio_ad_020,brio_cr_020,35.82,1935,45,43,3,1,528.38,demo_synthetic
2026-08-05,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.85,2420,76,71,7,1,476.8,demo_synthetic
2026-08-06,brio,brio_cmp_006,brio_ad_020,brio_cr_020,41.68,1944,35,30,5,2,940.28,demo_synthetic
2026-08-07,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.12,1691,43,40,5,2,1002.26,demo_synthetic
2026-08-08,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.11,1685,42,41,9,0,0,demo_synthetic
2026-08-09,brio,brio_cmp_006,brio_ad_020,brio_cr_020,40.7,2074,48,39,2,1,515.62,demo_synthetic
2026-08-10,brio,brio_cmp_006,brio_ad_020,brio_cr_020,41.57,2372,65,58,10,0,0,demo_synthetic
2026-08-11,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.46,1992,30,25,5,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_006,brio_ad_020,brio_cr_020,38.98,2342,44,39,6,1,519.93,demo_synthetic
2026-08-13,brio,brio_cmp_006,brio_ad_020,brio_cr_020,37.0,1889,30,28,5,0,0,demo_synthetic
2026-08-14,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.77,2243,61,54,7,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_006,brio_ad_020,brio_cr_020,41.11,2051,37,31,3,0,0,demo_synthetic
2026-08-16,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.27,1991,39,37,6,0,0,demo_synthetic
2026-08-17,brio,brio_cmp_006,brio_ad_020,brio_cr_020,31.08,1809,37,34,1,0,0,demo_synthetic
2026-08-18,brio,brio_cmp_006,brio_ad_020,brio_cr_020,41.97,2073,40,37,6,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_006,brio_ad_020,brio_cr_020,31.18,2021,34,33,5,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_006,brio_ad_020,brio_cr_020,36.56,1738,37,34,4,0,0,demo_synthetic
2026-08-21,brio,brio_cmp_006,brio_ad_020,brio_cr_020,30.18,1592,28,27,5,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_006,brio_ad_020,brio_cr_020,40.33,2204,31,30,3,2,925.72,demo_synthetic
2026-08-23,brio,brio_cmp_006,brio_ad_020,brio_cr_020,37.74,2300,53,52,9,0,0,demo_synthetic
2026-08-24,brio,brio_cmp_006,brio_ad_020,brio_cr_020,43.4,2404,64,59,7,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.69,2068,39,34,6,1,468.84,demo_synthetic
2026-08-26,brio,brio_cmp_006,brio_ad_020,brio_cr_020,43.52,2562,53,50,6,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_006,brio_ad_020,brio_cr_020,40.44,2340,41,35,7,1,460.62,demo_synthetic
2026-08-28,brio,brio_cmp_006,brio_ad_020,brio_cr_020,49.54,2484,62,57,2,1,497.57,demo_synthetic
2026-08-29,brio,brio_cmp_006,brio_ad_020,brio_cr_020,35.71,1857,41,37,5,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_006,brio_ad_020,brio_cr_020,37.07,2213,48,45,8,0,0,demo_synthetic
2026-08-31,brio,brio_cmp_006,brio_ad_020,brio_cr_020,42.39,2301,72,65,9,1,490.22,demo_synthetic
2026-09-01,brio,brio_cmp_006,brio_ad_020,brio_cr_020,31.72,1572,45,40,2,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_006,brio_ad_020,brio_cr_020,41.72,2338,50,46,4,1,486.92,demo_synthetic
2026-09-03,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.2,1939,46,42,5,1,488.76,demo_synthetic
2026-09-04,brio,brio_cmp_006,brio_ad_020,brio_cr_020,32.31,1788,33,29,2,0,0,demo_synthetic
2026-09-05,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.72,2073,56,50,6,1,533.39,demo_synthetic
2026-09-06,brio,brio_cmp_006,brio_ad_020,brio_cr_020,37.83,2064,37,36,6,0,0,demo_synthetic
2026-09-07,brio,brio_cmp_006,brio_ad_020,brio_cr_020,42.18,2368,46,43,5,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_006,brio_ad_020,brio_cr_020,34.37,1950,44,37,4,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_006,brio_ad_020,brio_cr_020,37.22,2017,44,39,5,1,579.3,demo_synthetic
2026-09-10,brio,brio_cmp_006,brio_ad_020,brio_cr_020,27.43,1552,34,30,6,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_006,brio_ad_020,brio_cr_020,38.09,2127,32,31,6,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.83,1608,47,45,2,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_006,brio_ad_020,brio_cr_020,44.72,2317,47,43,5,0,0,demo_synthetic
2026-07-16,brio,brio_cmp_006,brio_ad_021,brio_cr_021,35.8,2303,54,51,3,0,0,demo_synthetic
2026-07-17,brio,brio_cmp_006,brio_ad_021,brio_cr_021,29.64,2042,47,44,1,1,546.48,demo_synthetic
2026-07-18,brio,brio_cmp_006,brio_ad_021,brio_cr_021,37.53,2345,58,53,1,0,0,demo_synthetic
2026-07-19,brio,brio_cmp_006,brio_ad_021,brio_cr_021,37.82,2755,82,72,5,0,0,demo_synthetic
2026-07-20,brio,brio_cmp_006,brio_ad_021,brio_cr_021,38.43,2255,53,49,5,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_006,brio_ad_021,brio_cr_021,31.08,2264,56,48,4,1,502.22,demo_synthetic
2026-07-22,brio,brio_cmp_006,brio_ad_021,brio_cr_021,39.39,2480,63,60,11,2,952.28,demo_synthetic
2026-07-23,brio,brio_cmp_006,brio_ad_021,brio_cr_021,47.05,3125,77,72,5,1,440.36,demo_synthetic
2026-07-24,brio,brio_cmp_006,brio_ad_021,brio_cr_021,44.41,2460,55,48,3,1,502.29,demo_synthetic
2026-07-25,brio,brio_cmp_006,brio_ad_021,brio_cr_021,46.33,3312,79,76,10,2,990.42,demo_synthetic
2026-07-26,brio,brio_cmp_006,brio_ad_021,brio_cr_021,37.59,2650,71,66,8,0,0,demo_synthetic
2026-07-27,brio,brio_cmp_006,brio_ad_021,brio_cr_021,40.58,2685,32,30,2,0,0,demo_synthetic
2026-07-28,brio,brio_cmp_006,brio_ad_021,brio_cr_021,32.01,1944,36,34,3,1,486.86,demo_synthetic
2026-07-29,brio,brio_cmp_006,brio_ad_021,brio_cr_021,47.23,3024,90,85,10,0,0,demo_synthetic
2026-07-30,brio,brio_cmp_006,brio_ad_021,brio_cr_021,38.11,2380,45,44,6,1,491.9,demo_synthetic
2026-07-31,brio,brio_cmp_006,brio_ad_021,brio_cr_021,38.4,2336,50,42,4,1,541.99,demo_synthetic
2026-08-01,brio,brio_cmp_006,brio_ad_021,brio_cr_021,43.14,2796,67,58,10,1,441.57,demo_synthetic
2026-08-02,brio,brio_cmp_006,brio_ad_021,brio_cr_021,44.99,2554,40,36,6,1,507.95,demo_synthetic
2026-08-03,brio,brio_cmp_006,brio_ad_021,brio_cr_021,39.55,2396,56,53,4,2,1005.94,demo_synthetic
2026-08-04,brio,brio_cmp_006,brio_ad_021,brio_cr_021,40.47,2708,72,67,9,2,1012.24,demo_synthetic
2026-08-05,brio,brio_cmp_006,brio_ad_021,brio_cr_021,35.18,2334,42,38,2,0,0,demo_synthetic
2026-08-06,brio,brio_cmp_006,brio_ad_021,brio_cr_021,34.01,2099,41,39,7,0,0,demo_synthetic
2026-08-07,brio,brio_cmp_006,brio_ad_021,brio_cr_021,40.52,2284,38,34,2,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_006,brio_ad_021,brio_cr_021,38.79,2658,51,45,6,1,459.47,demo_synthetic
2026-08-09,brio,brio_cmp_006,brio_ad_021,brio_cr_021,37.92,2491,61,57,3,0,0,demo_synthetic
2026-08-10,brio,brio_cmp_006,brio_ad_021,brio_cr_021,34.76,2132,57,50,7,0,0,demo_synthetic
2026-08-11,brio,brio_cmp_006,brio_ad_021,brio_cr_021,36.45,2216,53,53,3,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_006,brio_ad_021,brio_cr_021,35.17,2304,48,43,5,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_006,brio_ad_021,brio_cr_021,36.19,2239,60,55,2,0,0,demo_synthetic
2026-08-14,brio,brio_cmp_006,brio_ad_021,brio_cr_021,35.86,2128,49,46,7,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_006,brio_ad_021,brio_cr_021,36.03,2333,36,34,3,1,482.42,demo_synthetic
2026-08-16,brio,brio_cmp_006,brio_ad_021,brio_cr_021,37.41,2391,49,46,5,1,470.29,demo_synthetic
2026-08-17,brio,brio_cmp_006,brio_ad_021,brio_cr_021,41.6,2576,54,45,5,2,1052.75,demo_synthetic
2026-08-18,brio,brio_cmp_006,brio_ad_021,brio_cr_021,38.41,2596,46,43,4,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_006,brio_ad_021,brio_cr_021,39.2,2223,38,36,6,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_006,brio_ad_021,brio_cr_021,30.83,1902,36,33,2,0,0,demo_synthetic
2026-08-21,brio,brio_cmp_006,brio_ad_021,brio_cr_021,36.98,2521,56,53,4,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_006,brio_ad_021,brio_cr_021,42.05,3361,73,67,9,1,501.63,demo_synthetic
2026-08-23,brio,brio_cmp_006,brio_ad_021,brio_cr_021,36.27,2210,51,48,3,2,1027.57,demo_synthetic
2026-08-24,brio,brio_cmp_006,brio_ad_021,brio_cr_021,31.06,2111,37,32,3,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_006,brio_ad_021,brio_cr_021,45.47,2768,42,40,6,1,467.85,demo_synthetic
2026-08-26,brio,brio_cmp_006,brio_ad_021,brio_cr_021,44.95,2805,49,46,6,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_006,brio_ad_021,brio_cr_021,33.22,2228,45,41,2,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_006,brio_ad_021,brio_cr_021,35.94,2334,62,58,7,0,0,demo_synthetic
2026-08-29,brio,brio_cmp_006,brio_ad_021,brio_cr_021,34.54,2498,54,46,2,1,509.57,demo_synthetic
2026-08-30,brio,brio_cmp_006,brio_ad_021,brio_cr_021,37.27,2632,70,64,3,0,0,demo_synthetic
2026-08-31,brio,brio_cmp_006,brio_ad_021,brio_cr_021,34.16,2118,42,36,3,1,485.81,demo_synthetic
2026-09-01,brio,brio_cmp_006,brio_ad_021,brio_cr_021,41.31,2826,61,56,6,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_006,brio_ad_021,brio_cr_021,42.35,2457,34,32,3,0,0,demo_synthetic
2026-09-03,brio,brio_cmp_006,brio_ad_021,brio_cr_021,36.81,2344,45,42,6,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_006,brio_ad_021,brio_cr_021,40.41,2619,65,56,6,1,471.31,demo_synthetic
2026-09-05,brio,brio_cmp_006,brio_ad_021,brio_cr_021,41.92,2704,63,53,5,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_006,brio_ad_021,brio_cr_021,42.61,2803,70,64,8,2,992.72,demo_synthetic
2026-09-07,brio,brio_cmp_006,brio_ad_021,brio_cr_021,42.6,2737,49,45,4,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_006,brio_ad_021,brio_cr_021,39.18,2480,53,50,4,1,473.2,demo_synthetic
2026-09-09,brio,brio_cmp_006,brio_ad_021,brio_cr_021,34.02,2024,41,34,1,0,0,demo_synthetic
2026-09-10,brio,brio_cmp_006,brio_ad_021,brio_cr_021,39.52,2382,43,39,2,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_006,brio_ad_021,brio_cr_021,29.78,1640,45,36,6,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_006,brio_ad_021,brio_cr_021,41.16,2544,54,47,5,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_006,brio_ad_021,brio_cr_021,38.53,2681,64,60,3,0,0,demo_synthetic
2026-07-16,brio,brio_cmp_006,brio_ad_022,brio_cr_022,33.23,2399,56,45,5,1,364.15,demo_synthetic
2026-07-17,brio,brio_cmp_006,brio_ad_022,brio_cr_022,41.72,3108,72,64,7,1,354.75,demo_synthetic
2026-07-18,brio,brio_cmp_006,brio_ad_022,brio_cr_022,44.07,3326,74,66,6,2,702.23,demo_synthetic
2026-07-19,brio,brio_cmp_006,brio_ad_022,brio_cr_022,47.78,3599,69,63,3,0,0,demo_synthetic
2026-07-20,brio,brio_cmp_006,brio_ad_022,brio_cr_022,40.2,3461,51,48,3,2,739.43,demo_synthetic
2026-07-21,brio,brio_cmp_006,brio_ad_022,brio_cr_022,30.88,2292,43,37,2,0,0,demo_synthetic
2026-07-22,brio,brio_cmp_006,brio_ad_022,brio_cr_022,34.77,2599,74,71,8,1,352.33,demo_synthetic
2026-07-23,brio,brio_cmp_006,brio_ad_022,brio_cr_022,36.42,3334,70,66,6,1,347.66,demo_synthetic
2026-07-24,brio,brio_cmp_006,brio_ad_022,brio_cr_022,44.6,3295,75,70,9,0,0,demo_synthetic
2026-07-25,brio,brio_cmp_006,brio_ad_022,brio_cr_022,37.63,3036,63,55,7,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_006,brio_ad_022,brio_cr_022,33.74,2732,75,64,11,1,382.03,demo_synthetic
2026-07-27,brio,brio_cmp_006,brio_ad_022,brio_cr_022,43.34,3726,91,85,10,1,364.25,demo_synthetic
2026-07-28,brio,brio_cmp_006,brio_ad_022,brio_cr_022,38.31,2865,47,38,5,1,378.73,demo_synthetic
2026-07-29,brio,brio_cmp_006,brio_ad_022,brio_cr_022,38.03,3197,85,74,9,3,1144.18,demo_synthetic
2026-07-30,brio,brio_cmp_006,brio_ad_022,brio_cr_022,35.52,3114,65,59,4,0,0,demo_synthetic
2026-07-31,brio,brio_cmp_006,brio_ad_022,brio_cr_022,28.68,2041,43,41,4,1,374.47,demo_synthetic
2026-08-01,brio,brio_cmp_006,brio_ad_022,brio_cr_022,40.16,3433,62,54,4,1,402.13,demo_synthetic
2026-08-02,brio,brio_cmp_006,brio_ad_022,brio_cr_022,43.95,3414,72,62,11,0,0,demo_synthetic
2026-08-03,brio,brio_cmp_006,brio_ad_022,brio_cr_022,45.17,3868,75,72,9,2,651.88,demo_synthetic
2026-08-04,brio,brio_cmp_006,brio_ad_022,brio_cr_022,43.76,3691,80,75,8,1,352.55,demo_synthetic
2026-08-05,brio,brio_cmp_006,brio_ad_022,brio_cr_022,42.0,3213,80,69,13,1,380.84,demo_synthetic
2026-08-06,brio,brio_cmp_006,brio_ad_022,brio_cr_022,42.24,3286,67,58,6,2,725.67,demo_synthetic
2026-08-07,brio,brio_cmp_006,brio_ad_022,brio_cr_022,40.93,3160,49,39,3,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_006,brio_ad_022,brio_cr_022,39.91,2993,72,64,6,1,386.06,demo_synthetic
2026-08-09,brio,brio_cmp_006,brio_ad_022,brio_cr_022,39.84,3404,84,78,10,1,360.38,demo_synthetic
2026-08-10,brio,brio_cmp_006,brio_ad_022,brio_cr_022,34.87,2628,81,69,3,0,0,demo_synthetic
2026-08-11,brio,brio_cmp_006,brio_ad_022,brio_cr_022,41.77,3336,63,62,7,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_006,brio_ad_022,brio_cr_022,40.95,3013,74,71,5,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_006,brio_ad_022,brio_cr_022,34.78,2734,55,50,10,0,0,demo_synthetic
2026-08-14,brio,brio_cmp_006,brio_ad_022,brio_cr_022,37.67,3244,88,82,5,1,354.48,demo_synthetic
2026-08-15,brio,brio_cmp_006,brio_ad_022,brio_cr_022,37.37,3044,62,55,8,0,0,demo_synthetic
2026-08-16,brio,brio_cmp_006,brio_ad_022,brio_cr_022,46.12,3562,69,63,6,2,729.87,demo_synthetic
2026-08-17,brio,brio_cmp_006,brio_ad_022,brio_cr_022,32.41,3056,70,63,8,1,408.15,demo_synthetic
2026-08-18,brio,brio_cmp_006,brio_ad_022,brio_cr_022,43.06,3237,66,61,4,1,410.61,demo_synthetic
2026-08-19,brio,brio_cmp_006,brio_ad_022,brio_cr_022,36.58,3028,74,68,4,1,347.37,demo_synthetic
2026-08-20,brio,brio_cmp_006,brio_ad_022,brio_cr_022,37.09,2933,73,68,7,2,720.42,demo_synthetic
2026-08-21,brio,brio_cmp_006,brio_ad_022,brio_cr_022,42.11,3859,78,71,8,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_006,brio_ad_022,brio_cr_022,29.33,2478,58,55,9,1,375.58,demo_synthetic
2026-08-23,brio,brio_cmp_006,brio_ad_022,brio_cr_022,34.81,2757,62,60,11,2,712.62,demo_synthetic
2026-08-24,brio,brio_cmp_006,brio_ad_022,brio_cr_022,39.9,3116,63,59,7,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_006,brio_ad_022,brio_cr_022,46.55,4121,89,84,10,3,1077.28,demo_synthetic
2026-08-26,brio,brio_cmp_006,brio_ad_022,brio_cr_022,41.66,3389,76,68,8,1,365.81,demo_synthetic
2026-08-27,brio,brio_cmp_006,brio_ad_022,brio_cr_022,36.51,2730,58,53,9,1,368.61,demo_synthetic
2026-08-28,brio,brio_cmp_006,brio_ad_022,brio_cr_022,45.64,3182,56,50,10,2,727.18,demo_synthetic
2026-08-29,brio,brio_cmp_006,brio_ad_022,brio_cr_022,38.84,2672,63,58,5,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_006,brio_ad_022,brio_cr_022,32.76,2881,54,46,7,0,0,demo_synthetic
2026-08-31,brio,brio_cmp_006,brio_ad_022,brio_cr_022,38.18,2721,47,45,3,0,0,demo_synthetic
2026-09-01,brio,brio_cmp_006,brio_ad_022,brio_cr_022,43.53,3240,76,71,10,3,1078.99,demo_synthetic
2026-09-02,brio,brio_cmp_006,brio_ad_022,brio_cr_022,31.29,2596,46,46,5,1,397.08,demo_synthetic
2026-09-03,brio,brio_cmp_006,brio_ad_022,brio_cr_022,37.9,3253,55,51,5,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_006,brio_ad_022,brio_cr_022,40.46,3158,54,47,3,1,384.24,demo_synthetic
2026-09-05,brio,brio_cmp_006,brio_ad_022,brio_cr_022,31.42,2484,41,36,2,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_006,brio_ad_022,brio_cr_022,49.14,3865,88,81,7,2,729.75,demo_synthetic
2026-09-07,brio,brio_cmp_006,brio_ad_022,brio_cr_022,40.52,2890,60,53,5,1,376.73,demo_synthetic
2026-09-08,brio,brio_cmp_006,brio_ad_022,brio_cr_022,35.06,2705,57,50,8,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_006,brio_ad_022,brio_cr_022,29.3,2317,59,50,2,0,0,demo_synthetic
2026-09-10,brio,brio_cmp_006,brio_ad_022,brio_cr_022,28.59,2300,60,57,4,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_006,brio_ad_022,brio_cr_022,34.66,2742,53,48,7,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_006,brio_ad_022,brio_cr_022,36.26,2831,69,66,11,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_006,brio_ad_022,brio_cr_022,54.05,4361,102,89,8,4,1520.28,demo_synthetic
2026-07-16,brio,brio_cmp_006,brio_ad_023,brio_cr_023,39.53,2629,59,55,5,3,631.73,demo_synthetic
2026-07-17,brio,brio_cmp_006,brio_ad_023,brio_cr_023,46.29,3051,60,55,9,1,212.1,demo_synthetic
2026-07-18,brio,brio_cmp_006,brio_ad_023,brio_cr_023,47.15,3157,69,65,5,0,0,demo_synthetic
2026-07-19,brio,brio_cmp_006,brio_ad_023,brio_cr_023,41.45,2960,50,39,2,2,444.61,demo_synthetic
2026-07-20,brio,brio_cmp_006,brio_ad_023,brio_cr_023,34.96,2202,41,38,1,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_006,brio_ad_023,brio_cr_023,40.54,2599,56,52,6,1,279.94,demo_synthetic
2026-07-22,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.91,2553,56,50,3,0,0,demo_synthetic
2026-07-23,brio,brio_cmp_006,brio_ad_023,brio_cr_023,33.54,2410,59,51,5,0,0,demo_synthetic
2026-07-24,brio,brio_cmp_006,brio_ad_023,brio_cr_023,28.99,2010,42,39,3,2,460.74,demo_synthetic
2026-07-25,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.59,2425,70,65,6,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_006,brio_ad_023,brio_cr_023,32.32,2085,41,37,6,0,0,demo_synthetic
2026-07-27,brio,brio_cmp_006,brio_ad_023,brio_cr_023,35.43,2449,59,56,11,0,0,demo_synthetic
2026-07-28,brio,brio_cmp_006,brio_ad_023,brio_cr_023,39.4,2770,60,57,3,1,225.29,demo_synthetic
2026-07-29,brio,brio_cmp_006,brio_ad_023,brio_cr_023,37.51,2756,56,52,6,0,0,demo_synthetic
2026-07-30,brio,brio_cmp_006,brio_ad_023,brio_cr_023,35.57,2520,79,69,10,0,0,demo_synthetic
2026-07-31,brio,brio_cmp_006,brio_ad_023,brio_cr_023,32.57,2025,58,56,3,2,460.3,demo_synthetic
2026-08-01,brio,brio_cmp_006,brio_ad_023,brio_cr_023,41.22,2931,80,72,10,1,237.69,demo_synthetic
2026-08-02,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.11,2768,57,52,9,0,0,demo_synthetic
2026-08-03,brio,brio_cmp_006,brio_ad_023,brio_cr_023,41.65,2781,70,65,3,1,215.21,demo_synthetic
2026-08-04,brio,brio_cmp_006,brio_ad_023,brio_cr_023,38.69,2515,68,61,9,2,412.05,demo_synthetic
2026-08-05,brio,brio_cmp_006,brio_ad_023,brio_cr_023,37.16,2464,59,56,11,0,0,demo_synthetic
2026-08-06,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.37,2534,69,61,6,1,230.02,demo_synthetic
2026-08-07,brio,brio_cmp_006,brio_ad_023,brio_cr_023,37.53,2372,51,45,6,1,236.98,demo_synthetic
2026-08-08,brio,brio_cmp_006,brio_ad_023,brio_cr_023,37.01,2493,65,59,3,2,455.19,demo_synthetic
2026-08-09,brio,brio_cmp_006,brio_ad_023,brio_cr_023,35.29,2135,52,52,10,1,190.54,demo_synthetic
2026-08-10,brio,brio_cmp_006,brio_ad_023,brio_cr_023,41.1,2502,77,70,7,1,213.34,demo_synthetic
2026-08-11,brio,brio_cmp_006,brio_ad_023,brio_cr_023,42.52,2992,74,69,9,1,209.8,demo_synthetic
2026-08-12,brio,brio_cmp_006,brio_ad_023,brio_cr_023,43.33,2729,72,64,17,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_006,brio_ad_023,brio_cr_023,43.27,2511,53,47,5,1,214.51,demo_synthetic
2026-08-14,brio,brio_cmp_006,brio_ad_023,brio_cr_023,33.91,2199,44,42,3,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_006,brio_ad_023,brio_cr_023,40.73,2607,57,48,11,1,200.97,demo_synthetic
2026-08-16,brio,brio_cmp_006,brio_ad_023,brio_cr_023,47.07,3411,72,66,7,1,208.2,demo_synthetic
2026-08-17,brio,brio_cmp_006,brio_ad_023,brio_cr_023,46.68,2904,86,78,8,0,0,demo_synthetic
2026-08-18,brio,brio_cmp_006,brio_ad_023,brio_cr_023,42.02,3005,81,69,10,1,202.23,demo_synthetic
2026-08-19,brio,brio_cmp_006,brio_ad_023,brio_cr_023,44.32,2899,63,55,5,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_006,brio_ad_023,brio_cr_023,44.49,3081,85,72,7,0,0,demo_synthetic
2026-08-21,brio,brio_cmp_006,brio_ad_023,brio_cr_023,40.19,2694,53,49,4,1,216.16,demo_synthetic
2026-08-22,brio,brio_cmp_006,brio_ad_023,brio_cr_023,43.48,3064,72,69,11,3,639.75,demo_synthetic
2026-08-23,brio,brio_cmp_006,brio_ad_023,brio_cr_023,40.16,2729,61,59,9,2,404.65,demo_synthetic
2026-08-24,brio,brio_cmp_006,brio_ad_023,brio_cr_023,38.54,2478,53,49,4,2,435.3,demo_synthetic
2026-08-25,brio,brio_cmp_006,brio_ad_023,brio_cr_023,39.1,2572,54,48,3,1,225.96,demo_synthetic
2026-08-26,brio,brio_cmp_006,brio_ad_023,brio_cr_023,38.19,2582,64,61,7,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_006,brio_ad_023,brio_cr_023,37.13,2455,72,65,3,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_006,brio_ad_023,brio_cr_023,30.96,2193,53,47,8,0,0,demo_synthetic
2026-08-29,brio,brio_cmp_006,brio_ad_023,brio_cr_023,48.26,3270,67,62,6,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.36,2292,54,48,5,1,185.17,demo_synthetic
2026-08-31,brio,brio_cmp_006,brio_ad_023,brio_cr_023,38.43,2419,51,47,4,0,0,demo_synthetic
2026-09-01,brio,brio_cmp_006,brio_ad_023,brio_cr_023,39.25,2709,63,63,5,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_006,brio_ad_023,brio_cr_023,33.3,2559,60,58,8,1,211.89,demo_synthetic
2026-09-03,brio,brio_cmp_006,brio_ad_023,brio_cr_023,34.88,2382,58,55,6,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.61,2330,63,52,4,0,0,demo_synthetic
2026-09-05,brio,brio_cmp_006,brio_ad_023,brio_cr_023,45.06,3252,90,81,7,1,239.87,demo_synthetic
2026-09-06,brio,brio_cmp_006,brio_ad_023,brio_cr_023,40.52,2968,50,45,3,1,208.49,demo_synthetic
2026-09-07,brio,brio_cmp_006,brio_ad_023,brio_cr_023,42.56,2717,49,47,5,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_006,brio_ad_023,brio_cr_023,35.21,2357,69,61,7,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_006,brio_ad_023,brio_cr_023,33.84,2233,45,42,3,0,0,demo_synthetic
2026-09-10,brio,brio_cmp_006,brio_ad_023,brio_cr_023,42.26,2888,68,63,7,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_006,brio_ad_023,brio_cr_023,36.75,2818,70,63,8,2,427.95,demo_synthetic
2026-09-12,brio,brio_cmp_006,brio_ad_023,brio_cr_023,43.83,3154,99,88,15,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_006,brio_ad_023,brio_cr_023,38.49,2431,58,52,8,1,202.88,demo_synthetic
